source,status,paper_slug,paper_display,circulation,month,page,advertiser_raw,advertiser_normalized,category,size_class,size_dims,size_sq_in,position,phone,website,confidence,review_needed,notes
auto_phone_box,paid,spirit-of-union,Spirit of Union,7800,2026-01,3,St Michael School Cranford (SMS),St Michael School Cranford,education,6U,3.25x12,40,top,908-276-9425,verizon.net; www.smscranford.com,medium,no,Matched to verified Westfield advertiser by phone.
auto_phone_box,paid,spirit-of-union,Spirit of Union,7800,2026-01,4,Cranford sub/deli (Walnut Ave),Cranford sub/deli (Walnut Ave),paid,2U,6.5x2 or 3.25x4,13,bottom,908-955-8700,,medium,no,Sloppy Joes hot/cold platters
auto_phone_box,paid,spirit-of-union,Spirit of Union,7800,2026-01,4,Laundry pickup/delivery service,Laundry pickup/delivery service,paid,4U,6.5x4 or 3.25x8,26,inline,908-528-5080,laundryworldnj.com,medium,no,Pick-up & delivery 6 days
auto_phone_box,paid,spirit-of-union,Spirit of Union,7800,2026-01,4,Mr J's Deli Cranford,Mr J's Deli,food,4U,3.25x8,26,bottom,908-272-0370,mrjsdeliincranford.com,medium,no,Matched to verified Westfield advertiser by phone.
auto_phone_box,paid,spirit-of-union,Spirit of Union,7800,2026-01,4,Mr J's Deli Cranford,Mr J's Deli,food,4U,3.25x8,26,bottom,908-272-0370,mrjsdeliincranford.com,medium,no,Matched to verified Westfield advertiser by phone.
auto_phone_box,paid,spirit-of-union,Spirit of Union,7800,2026-01,5,Eyes On You Optometric Rahway,Eyes On You Optometric Rahway,paid,9HP,10x7 or 6.5x9,65,inline,732-388-3900,rahwayeyedoctor.com,medium,no,Dr M Williams
auto_phone_box,paid,spirit-of-union,Spirit of Union,7800,2026-01,6,Estates Roadshow - Kenilworth Hotel,Estates Roadshow,services,18FP,10x14,140,full_page,609-781-6559,estatesroadshow.com,medium,no,Matched to verified Westfield advertiser by phone.
auto_phone_box,paid,spirit-of-union,Spirit of Union,7800,2026-01,7,Estates Roadshow - Kenilworth Hotel,Estates Roadshow,services,18FP,10x14,140,full_page,609-781-6559,estatesroadshow.com,medium,no,Matched to verified Westfield advertiser by phone.
auto_phone_box,paid,spirit-of-union,Spirit of Union,7800,2026-01,8,I Buy Old Motorcycles - Glenn,Glenn Buys Motorcycles,services,1U,3.25x2,6.5,bottom,732-556-7636,,medium,no,Matched to verified Westfield advertiser by phone.
auto_phone_box,paid,spirit-of-union,Spirit of Union,7800,2026-01,11,VDS NJ Video Tape Transfers,VDS NJ Video Tape Transfers,paid,2U,6.5x2 or 3.25x4,13,bottom,908-964-4004,facebook.com; gmail.com; www.vdsnj.com,medium,no,Union NJ - small ad
auto_full_page_hash,paid,spirit-of-union,Spirit of Union,7800,2026-01,12,Magnolia Home Remodeling Group,Magnolia Home Remodeling,services,BACK,10x14,140,back_cover,855-624-6655,magnoliahomeremodeling.com,medium,no,Matched full-page creative hash from verified Westfield page 5.
auto_phone_box,paid,summit-times,Summit Times,9600,2026-01,1,Denise Torsiello realty,Denise Torsiello realty,paid,1U,3.25x2,6.5,top,908-230-9214; 908-273-0400; 908-625-4891,foxroach.com; www.denisetorsiello.com; www.karencanniffe.com,medium,no,BHHS
auto_phone_box,renna_self,summit-times,Summit Times,9600,2026-01,1,Joe Renna,Joe Renna,renna_self,2U,6.5x2 or 3.25x4,13,bottom,908-447-1295,rennamedia.com,low,no,Renna Media owner - rate sheet line on every paper
auto_phone_box,renna_self,summit-times,Summit Times,9600,2026-01,2,Joe Renna,Joe Renna,renna_self,4U,6.5x4 or 3.25x8,26,top,908-447-1295,facebook.com; rennamedia.com,low,no,Renna Media owner - rate sheet line on every paper
auto_phone_box,paid,summit-times,Summit Times,9600,2026-01,2,Mr Handyman a Neighborly Company,Mr Handyman,services,9HP,10x7,65,inline,908-251-9441,mrhandyman.com,medium,no,Matched to verified Westfield advertiser by phone.
auto_full_page_hash,paid_candidate,summit-times,Summit Times,9600,2026-01,3,Unknown full-page creative fbf2e23ce15e,Unknown full-page creative fbf2e23ce15e,unknown,18FP,10x14,140,full_page,,,low,yes,Full-page/back-cover ad-like creative with no extractable phone/text. Needs visual review.
auto_phone_box,paid,summit-times,Summit Times,9600,2026-01,4,Dr. Murphy Suburban Chiropractic Chatham,Dr. Murphy Suburban Chiropractic Chatham,paid,2U,6.5x2 or 3.25x4,13,inline,973-635-0036,www.drmurphy.com,medium,no,Small inline ad
auto_phone_box,paid,summit-times,Summit Times,9600,2026-01,5,Summit Dentist (summitdentist.com),Summit Dentist (summitdentist.com),paid,18FP,10x14,140,full_page,908-273-3873,www.summitdentist.com,medium,no,Comfortable Caring Dentistry
auto_phone_box,paid,summit-times,Summit Times,9600,2026-01,6,Calderone School of Music,Calderone School of Music,education,6U,3.25x12,40,inline,973-428-0405; 973-467-4688,calderoneschoolofmusic.com,medium,no,Matched to verified Westfield advertiser by phone.
auto_full_page_hash,paid_candidate,summit-times,Summit Times,9600,2026-01,7,Unknown full-page creative 4542e9f13797,Unknown full-page creative 4542e9f13797,unknown,18FP,10x14,140,full_page,,,low,yes,Full-page/back-cover ad-like creative with no extractable phone/text. Needs visual review.
auto_phone_box,paid,summit-times,Summit Times,9600,2026-01,8,Dumpster rental service,Dumpster rental service,paid,2U,6.5x2 or 3.25x4,13,bottom,908-234-2382,,medium,no,Fast Friendly Reliable
auto_phone_box,paid,summit-times,Summit Times,9600,2026-01,8,Dumpster rental service,Dumpster rental service,paid,1U,3.25x2,6.5,bottom,908-234-2382,,medium,no,Fast Friendly Reliable
auto_phone_box,paid,summit-times,Summit Times,9600,2026-01,8,Julia DeMilio Dog Walker / Pet Sitter,Julia DeMilio Dog Walker / Pet Sitter,paid,1U,3.25x2,6.5,inline,908-370-3700,gmail.com,medium,no,All breeds
auto_full_page_hash,paid_candidate,summit-times,Summit Times,9600,2026-01,9,Unknown full-page creative 6657b95fab55,Unknown full-page creative 6657b95fab55,unknown,18FP,10x14,140,full_page,,,low,yes,Full-page/back-cover ad-like creative with no extractable phone/text. Needs visual review.
auto_phone_box,paid,summit-times,Summit Times,9600,2026-01,10,Estates Roadshow - Kenilworth Hotel,Estates Roadshow,services,18FP,10x14,140,full_page,609-781-6559,estatesroadshow.com,medium,no,Matched to verified Westfield advertiser by phone.
auto_phone_box,paid,summit-times,Summit Times,9600,2026-01,11,Estates Roadshow - Kenilworth Hotel,Estates Roadshow,services,18FP,10x14,140,full_page,609-781-6559,estatesroadshow.com,medium,no,Matched to verified Westfield advertiser by phone.
auto_full_page_hash,paid,summit-times,Summit Times,9600,2026-01,13,Magnolia Home Remodeling Group,Magnolia Home Remodeling,services,18FP,10x14,140,full_page,855-624-6655,magnoliahomeremodeling.com,medium,no,Matched full-page creative hash from verified Westfield page 5.
auto_phone_box,paid,summit-times,Summit Times,9600,2026-01,14,AngiLLC Tile & Finish Carpentry,AngiLLC,services,2U,3.25x4,13,bottom,973-896-4656,www.angillc.com,medium,no,Matched to verified Westfield advertiser by phone.
auto_phone_box,paid,summit-times,Summit Times,9600,2026-01,14,I Buy Old Motorcycles - Glenn,Glenn Buys Motorcycles,services,1U,3.25x2,6.5,bottom,732-556-7636,,medium,no,Matched to verified Westfield advertiser by phone.
auto_phone_box,paid,summit-times,Summit Times,9600,2026-01,15,Pizzano Photo Studio (residential/commercial photo),Pizzano Photo Studio (residential/commercial photo),paid,9HP,10x7 or 6.5x9,65,inline,973-566-9999,anthonypaternoairductcleaning.com,medium,no,35 yr business - check size
auto_phone_box,paid,summit-times,Summit Times,9600,2026-01,17,NJ Antique Buyers,NJ Antique Buyers,services,6U,6.5x6.25,40,bottom,201-410-8442,njantiques.com; www.njantiques.com,medium,no,Matched to verified Westfield advertiser by phone.
auto_phone_box,paid,summit-times,Summit Times,9600,2026-01,19,My Handyman & Painter LLC,My Handyman & Painter,services,18FP,10x14,140,full_page,732-331-9572,www.myhandymanandpainter.com,medium,no,Matched to verified Westfield advertiser by phone.
auto_full_page_hash,paid,summit-times,Summit Times,9600,2026-01,20,Best Places Expo / Ideal-LIVING,Best Places Expo,real_estate,BACK,10x14,140,back_cover,800-736-0321,BestPlacesExpo.com,medium,no,Matched full-page creative hash from verified Westfield page 7.
auto_phone_box,renna_self,the-chathams,The Chathams,7600,2026-01,1,Joe Renna,Joe Renna,renna_self,2U,6.5x2 or 3.25x4,13,bottom,908-447-1295,,low,no,Renna Media owner - rate sheet line on every paper
auto_phone_box,renna_self,the-chathams,The Chathams,7600,2026-01,2,Joe Renna,Joe Renna,renna_self,4U,6.5x4 or 3.25x8,26,top,908-447-1295,facebook.com; rennamedia.com,low,no,Renna Media owner - rate sheet line on every paper
auto_phone_box,paid,the-chathams,The Chathams,7600,2026-01,2,Pizzano Photo Studio (residential/commercial photo),Pizzano Photo Studio (residential/commercial photo),paid,9HP,10x7 or 6.5x9,65,inline,973-566-9999,anthonypaternoairductcleaning.com,medium,no,35 yr business - check size
auto_full_page_hash,paid_candidate,the-chathams,The Chathams,7600,2026-01,3,Unknown full-page creative 31b9b51d86fa,Unknown full-page creative 31b9b51d86fa,unknown,18FP,10x14,140,full_page,,,low,yes,Full-page/back-cover ad-like creative with no extractable phone/text. Needs visual review.
auto_phone_box,paid,the-chathams,The Chathams,7600,2026-01,4,NJ Antique Buyers,NJ Antique Buyers,services,6U,6.5x6.25,40,bottom,201-410-8442,njantiques.com; www.njantiques.com,medium,no,Matched to verified Westfield advertiser by phone.
auto_phone_box,paid,the-chathams,The Chathams,7600,2026-01,5,Summit Dentist (summitdentist.com),Summit Dentist (summitdentist.com),paid,18FP,10x14,140,full_page,908-273-3873,www.summitdentist.com,medium,no,Comfortable Caring Dentistry
auto_phone_box,paid,the-chathams,The Chathams,7600,2026-01,6,Dr. Murphy Suburban Chiropractic Chatham,Dr. Murphy Suburban Chiropractic Chatham,paid,2U,6.5x2 or 3.25x4,13,top,973-635-0036,www.drmurphy.com,medium,no,Small inline ad
auto_full_page_hash,paid,the-chathams,The Chathams,7600,2026-01,7,Magnolia Home Remodeling Group,Magnolia Home Remodeling,services,18FP,10x14,140,full_page,855-624-6655,magnoliahomeremodeling.com,medium,no,Matched full-page creative hash from verified Westfield page 5.
auto_full_page_hash,paid_candidate,the-chathams,The Chathams,7600,2026-01,8,Unknown full-page creative 8769f5790557,Unknown full-page creative 8769f5790557,unknown,18FP,10x14,140,full_page,,,low,yes,Full-page/back-cover ad-like creative with no extractable phone/text. Needs visual review.
auto_full_page_hash,paid_candidate,the-chathams,The Chathams,7600,2026-01,9,Unknown full-page creative 9b2a9991a283,Unknown full-page creative 9b2a9991a283,unknown,18FP,10x14,140,full_page,,,low,yes,Full-page/back-cover ad-like creative with no extractable phone/text. Needs visual review.
auto_phone_box,paid,the-chathams,The Chathams,7600,2026-01,10,Calderone School of Music,Calderone School of Music,education,6U,3.25x12,40,inline,973-428-0405; 973-467-4688,calderoneschoolofmusic.com,medium,no,Matched to verified Westfield advertiser by phone.
auto_phone_box,paid,the-chathams,The Chathams,7600,2026-01,11,Doherty Roofing Company,Doherty Roofing Company,paid,1U,3.25x2,6.5,bottom,973-377-1006,dohertyroofingcompany.com; gmail.com,medium,no,josephdohertycompany
auto_full_page_hash,paid,the-chathams,The Chathams,7600,2026-01,16,Best Places Expo / Ideal-LIVING,Best Places Expo,real_estate,BACK,10x14,140,back_cover,800-736-0321,BestPlacesExpo.com,medium,no,Matched full-page creative hash from verified Westfield page 7.
auto_phone_box,paid,warren-monthly,Warren Monthly,6500,2026-01,1,Brenda real estate Warren,Brenda real estate Warren,paid,1U,3.25x2,6.5,top,908-672-2447,,medium,no,Marketing exposure
auto_phone_box,renna_self,warren-monthly,Warren Monthly,6500,2026-01,2,Joe Renna,Joe Renna,renna_self,4U,6.5x4 or 3.25x8,26,top,908-447-1295,facebook.com; rennamedia.com,low,no,Renna Media owner - rate sheet line on every paper
auto_full_page_hash,paid,warren-monthly,Warren Monthly,6500,2026-01,3,Best Places Expo / Ideal-LIVING,Best Places Expo,real_estate,18FP,10x14,140,full_page,800-736-0321,BestPlacesExpo.com,medium,no,Matched full-page creative hash from verified Westfield page 7.
auto_full_page_hash,paid_candidate,warren-monthly,Warren Monthly,6500,2026-01,5,Unknown full-page creative d09f93747559,Unknown full-page creative d09f93747559,unknown,18FP,10x14,140,full_page,,,low,yes,Full-page/back-cover ad-like creative with no extractable phone/text. Needs visual review.
auto_phone_box,paid,warren-monthly,Warren Monthly,6500,2026-01,6,Pizzano Photo Studio (residential/commercial photo),Pizzano Photo Studio (residential/commercial photo),paid,9HP,10x7 or 6.5x9,65,inline,973-566-9999,anthonypaternoairductcleaning.com,medium,no,35 yr business - check size
auto_phone_box,paid,warren-monthly,Warren Monthly,6500,2026-01,7,My Handyman & Painter LLC,My Handyman & Painter,services,18FP,10x14,140,full_page,732-331-9572,www.myhandymanandpainter.com,medium,no,Matched to verified Westfield advertiser by phone.
auto_phone_box,paid,warren-monthly,Warren Monthly,6500,2026-01,11,Dr. Murphy Suburban Chiropractic Chatham,Dr. Murphy Suburban Chiropractic Chatham,paid,2U,6.5x2 or 3.25x4,13,bottom,973-635-0036,www.drmurphy.com,medium,no,Small inline ad
auto_phone_box,paid,warren-monthly,Warren Monthly,6500,2026-01,12,Access Self Storage Green Brook,Access Self Storage Green Brook,paid,2U,6.5x2 or 3.25x4,13,bottom,732-752-6677,accessselfstorage.com,medium,no,Storage
auto_phone_box,paid,warren-monthly,Warren Monthly,6500,2026-01,12,Bistro at Greenbrook,Bistro at Greenbrook,paid,2U,6.5x2 or 3.25x4,13,bottom,732-369-6824,fiestabistrogreenbrooknj.com,medium,no,Restaurant
auto_phone_box,paid,warren-monthly,Warren Monthly,6500,2026-01,15,VDS NJ Video Tape Transfers,VDS NJ Video Tape Transfers,paid,2U,6.5x2 or 3.25x4,13,bottom,908-964-4004,facebook.com; gmail.com; www.vdsnj.com,medium,no,Union NJ - small ad
auto_full_page_hash,paid_candidate,warren-monthly,Warren Monthly,6500,2026-01,16,Unknown full-page creative 365387277ff1,Unknown full-page creative 365387277ff1,unknown,BACK,10x14,140,back_cover,,,low,yes,Full-page/back-cover ad-like creative with no extractable phone/text. Needs visual review.
auto_phone_box,renna_self,watchung-post,Watchung Post,2700,2026-01,1,Renna Media Grow Your Biz filler,Renna Media Grow Your Biz filler,renna_self,1U,3.25x2,6.5,top,908-418-5586,,low,no,House ad - 'Place your ad in this space'
auto_phone_box,renna_self,watchung-post,Watchung Post,2700,2026-01,2,Joe Renna,Joe Renna,renna_self,4U,6.5x4 or 3.25x8,26,top,908-447-1295,facebook.com; rennamedia.com,low,no,Renna Media owner - rate sheet line on every paper
auto_full_page_hash,paid,watchung-post,Watchung Post,2700,2026-01,3,Best Places Expo / Ideal-LIVING,Best Places Expo,real_estate,18FP,10x14,140,full_page,800-736-0321,BestPlacesExpo.com,medium,no,Matched full-page creative hash from verified Westfield page 7.
auto_full_page_hash,paid,watchung-post,Watchung Post,2700,2026-01,5,Magnolia Home Remodeling Group,Magnolia Home Remodeling,services,18FP,10x14,140,full_page,855-624-6655,magnoliahomeremodeling.com,medium,no,Matched full-page creative hash from verified Westfield page 5.
auto_phone_box,paid,watchung-post,Watchung Post,2700,2026-01,6,Bistro at Greenbrook,Bistro at Greenbrook,paid,2U,6.5x2 or 3.25x4,13,bottom,732-369-6824,fiestabistrogreenbrooknj.com,medium,no,Restaurant
auto_phone_box,paid,watchung-post,Watchung Post,2700,2026-01,6,Calderone School of Music,Calderone School of Music,education,6U,3.25x12,40,inline,973-428-0405; 973-467-4688,calderoneschoolofmusic.com,medium,no,Matched to verified Westfield advertiser by phone.
auto_phone_box,paid,watchung-post,Watchung Post,2700,2026-01,6,Complete Solutions (computer/IT),Complete Solutions (computer/IT),paid,1U,3.25x2,6.5,inline,732-391-3466,completesol.com; www.completesol.com,medium,no,Small biz networks
auto_phone_box,paid,watchung-post,Watchung Post,2700,2026-01,8,AngiLLC Tile & Finish Carpentry,AngiLLC,services,2U,3.25x4,13,bottom,973-896-4656,www.angillc.com,medium,no,Matched to verified Westfield advertiser by phone.
auto_phone_box,paid,watchung-post,Watchung Post,2700,2026-01,8,I Buy Old Motorcycles - Glenn,Glenn Buys Motorcycles,services,1U,3.25x2,6.5,bottom,732-556-7636,,medium,no,Matched to verified Westfield advertiser by phone.
auto_phone_box,paid,watchung-post,Watchung Post,2700,2026-01,11,Access Self Storage Green Brook,Access Self Storage Green Brook,paid,2U,6.5x2 or 3.25x4,13,bottom,732-752-6677,accessselfstorage.com,medium,no,Storage
auto_full_page_hash,paid_candidate,watchung-post,Watchung Post,2700,2026-01,12,Unknown full-page creative 9411d56dca2c,Unknown full-page creative 9411d56dca2c,unknown,BACK,10x14,140,back_cover,,,low,yes,Full-page/back-cover ad-like creative with no extractable phone/text. Needs visual review.
verified_westfield,renna_self,westfield-monthly,Westfield Monthly,12000,2026-01,1,NJLocalInfo.com,NJLocalInfo.com,renna_self,4U,3.25x8,26,front_strip,,njlocalinfo.com,high,no,Renna self-promo on front cover left strip
verified_westfield,renna_self,westfield-monthly,Westfield Monthly,12000,2026-01,1,Renna Media Printing & Mailing,Renna Media Print Service,renna_self,4U,6.5x4,26,front_strip,908-447-1295,rennamedia.com,high,no,Joe Renna flyers $100/thousand bottom strip
verified_westfield,renna_self,westfield-monthly,Westfield Monthly,12000,2026-01,2,Westfield Monthly / Renna Media masthead ad,Renna Media Advertising,renna_self,4U,3.25x8,26,inline,908-447-1295,rennamedia.com,high,no,Top-left masthead with Renna ad pricing CTA
verified_westfield,paid,westfield-monthly,Westfield Monthly,12000,2026-01,2,Spring Grove Rehabilitation & Healthcare,Spring Grove Rehabilitation,healthcare,9HP,10x7,65,half_bottom,908-464-8600,springgrovehealth.com,high,no,4 time awardee Best Nursing Home
verified_westfield,paid,westfield-monthly,Westfield Monthly,12000,2026-01,3,The Isoldi Collection - Frank D. Isoldi - Coldwell Banker,Frank Isoldi (Coldwell Banker),real_estate,18FP,10x14,140,full_page,908-787-5990,theisoldicollection.com,high,no,Why Westfield NJ - full page color
verified_westfield,paid,westfield-monthly,Westfield Monthly,12000,2026-01,4,AngiLLC Tile & Finish Carpentry,AngiLLC,services,2U,3.25x4,13,inline,973-896-4656,angillc.com,high,no,Top left page 4
verified_westfield,paid,westfield-monthly,Westfield Monthly,12000,2026-01,4,St Michael School Cranford (SMS),St Michael School Cranford,education,6U,3.25x12,40,quarter,908-276-9425,smscranford.org,high,no,Open House Jan 22 & 25
verified_westfield,paid,westfield-monthly,Westfield Monthly,12000,2026-01,4,Union County Orthopaedic Group,Union County Orthopaedic Group,healthcare,9HP,6.5x9,65,half_bottom,908-864-0664,unioncountyortho.com,high,no,Linden Clark Union locations
verified_westfield,paid,westfield-monthly,Westfield Monthly,12000,2026-01,5,Magnolia Home Remodeling Group,Magnolia Home Remodeling,services,18FP,10x14,140,full_page,855-624-6655,magnoliahomeremodeling.com,high,no,"Full page color, 0% financing 30yr exp"
verified_westfield,paid,westfield-monthly,Westfield Monthly,12000,2026-01,6,Al's Carpentry Home Improvements,Al's Carpentry,services,2U,3.25x4,13,eighth,,alscarpentry11@aol.com,high,no,Bottom left under motorcycles
verified_westfield,paid,westfield-monthly,Westfield Monthly,12000,2026-01,6,I Buy Old Motorcycles - Glenn,Glenn Buys Motorcycles,services,1U,3.25x2,6.5,eighth,732-556-7636,,high,no,Bottom left small
verified_westfield,paid,westfield-monthly,Westfield Monthly,12000,2026-01,6,NJ Antique Buyers,NJ Antique Buyers,services,6U,6.5x6.25,40,quarter,201-410-8442,njantiques.com,high,no,Bottom right - We Buy Antiques Art Coins Jewelry
verified_westfield,paid,westfield-monthly,Westfield Monthly,12000,2026-01,7,Best Places Expo / Ideal-LIVING,Best Places Expo,real_estate,18FP,10x14,140,full_page,800-736-0321,BestPlacesExpo.com,high,no,Bridgewater Marriott Jan 31-Feb 1 relocation expo
verified_westfield,paid,westfield-monthly,Westfield Monthly,12000,2026-01,8,Estates Roadshow - Clark Holiday Inn,Estates Roadshow,services,18FP,10x14,140,full_page,609-781-6559,EstatesRoadshow.com,high,no,Jan 19-23 Clark Holiday Inn show
verified_westfield,paid,westfield-monthly,Westfield Monthly,12000,2026-01,9,Estates Roadshow - Kenilworth Hotel,Estates Roadshow,services,18FP,10x14,140,full_page,609-781-6559,EstatesRoadshow.com,high,no,Two weeks Jan Kenilworth Hotel - same advertiser duplicate creative
verified_westfield,paid,westfield-monthly,Westfield Monthly,12000,2026-01,10,"Lost Dog $2,500 reward (Westfield/Fanwood)",Lost Dog Classified,other,2U,3.25x4,13,eighth,908-370-1903,,medium,no,Likely paid classified - dog name not given but reward listed
verified_westfield,paid,westfield-monthly,Westfield Monthly,12000,2026-01,10,Sam's Landscaping,Sam's Landscaping,services,9HP,10x7,65,half_bottom,908-441-7302,samslandscaping.com,high,no,Treat Yourself to Stress-Free Property Care 2026
verified_westfield,paid,westfield-monthly,Westfield Monthly,12000,2026-01,11,My Handyman & Painter LLC,My Handyman & Painter,services,18FP,10x14,140,full_page,732-331-9572,myhandymanandpainter.com,high,no,Full page color - testimonials grid
verified_westfield,paid,westfield-monthly,Westfield Monthly,12000,2026-01,12,Brink's Contracting,Brink's Contracting,services,2U,3.25x4,13,eighth,862-451-9686,BrinksContractingServices.com,high,no,Builders remodeling renovations
verified_westfield,paid,westfield-monthly,Westfield Monthly,12000,2026-01,12,Brook Arts Center - Speakeasy Soiree,Brook Arts Center,other,9HP,6.5x9,65,half_bottom,,brookarts.org,high,no,Annual fundraiser Jan 23
verified_westfield,paid,westfield-monthly,Westfield Monthly,12000,2026-01,12,Calderone School of Music,Calderone School of Music,education,6U,3.25x12,40,quarter,973-467-4688,calderoneschoolofmusic.com,high,no,Established 1975 two locations Springfield East Hanover
verified_westfield,renna_self,westfield-monthly,Westfield Monthly,12000,2026-01,12,Follow Us On Facebook - Renna Media,Renna Media Social Promo,renna_self,1U,3.25x2,6.5,eighth,,facebook.com/RennaMedia,high,no,Bottom left small Renna self
verified_westfield,paid,westfield-monthly,Westfield Monthly,12000,2026-01,13,Open House Community Presbyterian Nursery School,Community Presbyterian Nursery School,education,6U,3.25x12,40,quarter,908-889-2100,,high,no,Sat Jan 24 9-11am Mountainside
verified_westfield,paid,westfield-monthly,Westfield Monthly,12000,2026-01,13,Light Bridge Academy Westfield,Light Bridge Academy,education,9HP,10x7,65,banner,908-228-5791,Lightbridgeacademy.com,high,no,Full Day Kindergarten now enrolling
verified_westfield,paid,westfield-monthly,Westfield Monthly,12000,2026-01,13,Mr J's Deli Cranford,Mr J's Deli,food,4U,3.25x8,26,quarter,908-272-0370,mrjsdellincranford.com,high,no,Custom catering for any size party
verified_westfield,renna_self,westfield-monthly,Westfield Monthly,12000,2026-01,14,Renna Media Newspapers Rate Sheet,Renna Media Rate Sheet,renna_self,18FP,10x14,140,full_page,908-447-1295,rennamedia.com,high,no,"Entire page 14 = the rate card itself, not a paid placement"
verified_westfield,paid,westfield-monthly,Westfield Monthly,12000,2026-01,15,Coldwell Banker Realty - Elizabeth Bataille,Elizabeth Bataille (Coldwell Banker),real_estate,2U,3.25x4,13,eighth,908-202-1721,ElizabethBBataille.com,high,no,Top right of editorial page
verified_westfield,paid,westfield-monthly,Westfield Monthly,12000,2026-01,15,Lawrence Law Divorce & Family Lawyers,Lawrence Law,professional,2U,3.25x4,13,eighth,908-645-1000,lawlawfirm.com,high,no,We're here to serve Westfield
verified_westfield,renna_self,westfield-monthly,Westfield Monthly,12000,2026-01,15,Mind Your Own Local Business with Joe Renna,Mind Your Own Local Business,renna_self,2U,6.5x2,13,inline,,youtube.com Renna Media,high,no,Renna self - YouTube show plug
verified_westfield,paid,westfield-monthly,Westfield Monthly,12000,2026-01,15,Mr Handyman a Neighborly Company,Mr Handyman,services,9HP,10x7,65,half_bottom,908-251-9441,Mrhandyman.com,high,no,Repair and Remodel Services 2500+ reviews
verified_westfield,paid,westfield-monthly,Westfield Monthly,12000,2026-01,15,Reynolds Plumbing,Reynolds Plumbing,services,2U,3.25x4,13,eighth,908-276-5367,reynolds-plumbing.net,high,no,358 North Avenue East Cranford
verified_westfield,paid,westfield-monthly,Westfield Monthly,12000,2026-01,16,Marano & Sons Auto Sales Inc,Marano & Sons Auto Sales,automotive,BACK,10x14,140,back_cover,908-789-1551,MaranoAuto.com,high,no,Full back cover - 507-13 South Avenue Garwood
verified_westfield,renna_self,westfield-monthly,Westfield Monthly,12000,2026-01,16,Like us on Facebook - Renna Media footer,Renna Media Social Promo,renna_self,1U,3.25x2,6.5,eighth,,facebook.com/RennaMedia,high,no,Tiny back cover footer
