paper,page,phone,is_rate_sheet_page,context
summit-times,1,908-230-9214,False,"orsiello Ranked #3 in NJ for Q1 sales volume, BHHS network C: 908.230.9214Karen M. Canniffe Honored with the Pillar Award for community service by"
summit-times,1,908-625-4891,False,with the Pillar Award for community service by Overlook Auxiliary C: 908.625.4891 Denise.Torsiello@foxroach.com www.DeniseTorsiello.comKaren.Canniffe@foxroach.
summit-times,1,908-447-1295,False,your business. Mailed to every home and business in 30 towns! Call Joe Renna 908-447-1295 • Visit RennaMedia.comGRACE GIVING - A COMMUNITY THANKSGIVING Submitted by Mela
summit-times,2,908-447-1295,False,"), send us your news! Email: editor@rennamedia.com ADVERTISING Joe Renna: 908-447-1295 joerenna@rennamedia.com Find us on online: rennamedia.com facebook.com/ Sum"
summit-times,2,908-251-9441,False,"a@rennamedia.com Find us on online: rennamedia.com facebook.com/ Summit Times 908-251-9441 Mrhandyman.comOn Time. Done right. Guaranteed. 10% OFF LABOR On labor only,"
summit-times,2,908-889-2100,False,"gister go onto IHMParish.net/Alpha. If you have any questions, please call 908-889-2100."
summit-times,4,973-635-0036,False,Summit Times  Page 4 • January 2026 301 Main Street • Chatham 973-635-0036 • www.drmurphy.comCelebrating Our 42nd Year! “YOUR BETTER HEALTH IS OUR ON
summit-times,5,908-273-3873,False,Comfortable & Caring Dentistry Call Us Today to Request an Appointment! 908-273-3873 www.summitdentist.com NO DENTAL INSURANCE? NO PROBLEM. Join our in-hous
summit-times,6,973-467-4688,False,"Certified Teachers 2 LOCATIONS 276 Morris Avenue Springfield, NJ 07081 973-467-4688 Riverwalk Plaza 34 Ridgedale Avenue East Hanover, NJ 07936 973-428-040"
summit-times,6,973-428-0405,False,"73-467-4688 Riverwalk Plaza 34 Ridgedale Avenue East Hanover, NJ 07936 973-428-0405 Private Lessons on All Instruments & Voice  All Ages & Levels of Ability"
summit-times,8,908-370-3700,False,"n administration ALL BREEDS, ALL NEEDSJulia DeMilio DOG WALKER & PET SITTER 908-370-3700 juliademilio@gmail.com DO YOU NEED A DUMPSTER? 908-234-2382 Fast, Friendl"
summit-times,8,908-234-2382,False,"& PET SITTER 908-370-3700 juliademilio@gmail.com DO YOU NEED A DUMPSTER? 908-234-2382 Fast, Friendly, Reliable ServiceCall to Reserve One TodayProfessional Deliver"
summit-times,10,609-781-6559,False,Appropriate Boxes & Paper Work. Speak to the company’s owner: Marshall Smoller: 609-781-6559WATCHES - Rolex - Cartier - Patek Philippe - Pocket WatchesBUYING ALL ST
summit-times,11,609-781-6559,False,Appropriate Boxes & Paper Work. Speak to the company’s owner: Marshall Smoller: 609-781-6559WATCHES - Rolex - Cartier - Patek Philippe - Pocket WatchesBUYING ALL ST
summit-times,12,908-273-5549,False,"is $5 per person. RSVP is requested for menu-planning. Contact Brenda Dodds 908 273-5549 or brenda@ccsnj.org. Christ Church is located at 561 Springfield Avenue,"
summit-times,12,908-377-1399,False,"and to schedule your audition, email us at info@hickorytreechorus.org or call 908-377-1399. Courtesy Photoasked to perform a brief acappella song of their choice. No ex"
summit-times,12,908-377-1399,False,"d to schedule your audition, email us at info@hickorytreechorus.org or call 908-377-1399."
summit-times,14,896-465-6973,True,HIGH END TILE & FINISH CARPENTRYHIGH END TILE & FINISH CARPENTRY 973-896-4656973-896-4656Molding/Trim Sheet Rock Doors Tile Work  Painting  Inte
summit-times,14,973-635-4565,True,"ad, Chatham Mon through Fri from 9 a.m. to 3 p.m. For more information call 973-635-4565 or visit chathamseniorcenter.org. (above) Our thanks to the Town and Countr"
summit-times,14,908-264-3100,True,"red in English and Spanish. For more information, please contact Imagine at 908-264-3100 or info@imaginenj.org or visit our website at imaginenj.org. (above) Particip"
summit-times,14,732-556-7636,True,y Photo I BUY OLD MOTORCYCLES All Types - Running or Not Call or Text Glenn 732-556-7636 Same Day Pick-up We Pay Cash
summit-times,15,973-566-9999,False,Residential and Commercial Call for a FREE consultation and estimate: 973-566-9999 In business for 35 years using state-of-the-art equipment and professionall
summit-times,17,201-410-8442,False,"ume, Silver, and Gold)  Sterling Silver, European Silver, Antique Silverplate201-410-8442 info@njantiques.com www.njantiques.com 3 East Pleasant Ave. Maywood, NJ"
summit-times,18,908-447-1295,False,Home & Business in 30 Towns! Advertise in any number of townsJoe Renna 908-447-1295 joerenna@rennamedia.comRENNA MEDIA NEWSPAPERS RATE SHEET Call today for FRE
summit-times,19,732-331-9572,False,ly - We support animal rescues QUALITY HOME IMPROVEMENTS AT AFFORDABLE PRICES 732-331-9572 www.MyHandymanAndPainter.comAll Kinds of Home Repairs - No Job Too Small
the-chathams,2,908-447-1295,False,", send us your news! Email: editor@rennamedia.com ADVERTISING Joe Renna: 908-447-1295 joerenna@rennamedia.com Find us on online: rennamedia.com facebook.com/ The"
the-chathams,2,973-566-9999,False,thams Residential and Commercial Call for a FREE consultation and estimate: 973-566-9999 In business for 35 years using state-of-the-art equipment and professionall
the-chathams,4,201-410-8442,False,"ume, Silver, and Gold)  Sterling Silver, European Silver, Antique Silverplate201-410-8442 info@njantiques.com www.njantiques.com 3 East Pleasant Ave. Maywood, NJ"
the-chathams,5,908-273-3873,False,Comfortable & Caring Dentistry Call Us Today to Request an Appointment! 908-273-3873 www.summitdentist.com NO DENTAL INSURANCE? NO PROBLEM. Join our in-hous
the-chathams,6,973-635-0036,False,THAMS • Page 6 • January 2026 301 Main Street • Chatham 973-635-0036 • www.drmurphy.comCelebrating Our 42nd Year! “YOUR BETTER HEALTH IS OUR ON
the-chathams,6,908-273-5549,False,"is $5 per person. RSVP is requested for menu-planning. Contact Brenda Dodds 908 273-5549 or brenda@ccsnj.org. Christ Church is located at 561 Springfield Avenue,"
the-chathams,10,973-467-4688,False,"Certified Teachers 2 LOCATIONS 276 Morris Avenue Springfield, NJ 07081 973-467-4688 Riverwalk Plaza 34 Ridgedale Avenue East Hanover, NJ 07936 973-428-040"
the-chathams,10,973-428-0405,False,"73-467-4688 Riverwalk Plaza 34 Ridgedale Avenue East Hanover, NJ 07936 973-428-0405 Private Lessons on All Instruments & Voice  All Ages & Levels of Ability"
the-chathams,10,908-264-3100,False,"red in English and Spanish. For more information, please contact Imagine at 908-264-3100 or info@imaginenj.org or visit our website at imaginenj.org. (above) Particip"
the-chathams,11,973-377-1006,False,THE CHATHAMS • Page 11 • January 2026 973-377-1006  dohertyroofingcompany.com josephdohertycompany@gmail.com 54 Burnet Road•
the-chathams,12,973-635-4565,False,"ad, Chatham Mon through Fri from 9 a.m. to 3 p.m. For more information call 973-635-4565 or visit chathamseniorcenter.org. (above) Our thanks to the Town and Countr"
the-chathams,12,908-486-1777,False,"n Session on Wednesday, January 7, 2026, please call Literacy New Jersey at 908-486-1777 x400 or email Barbara Bagger, Program Director, at bbagger@literacynj.org."
the-chathams,12,908-486-1777,False,"on Session on Wednesday January 7, 2026, please call Literacy New Jersey at 908-486-1777 x400 or email Barbara Bagger, Program Director, at bbagger@literacynj.org."
the-chathams,14,908-447-1295,True,Home & Business in 30 Towns! Advertise in any number of townsJoe Renna 908-447-1295 joerenna@rennamedia.comRENNA MEDIA NEWSPAPERS RATE SHEET Call today for FRE
the-chathams,15,908-377-1399,False,"and to schedule your audition, email us at info@hickorytreechorus.org or call 908-377-1399. Courtesy Photoasked to perform a brief acappella song of their choice. No ex"
the-chathams,15,908-377-1399,False,"d to schedule your audition, email us at info@hickorytreechorus.org or call 908-377-1399."
warren-monthly,1,908-672-2447,False,"LANCANSTER, PA PERMIT NO. 1325 IT'S A GREAT TIME TO SELL Call Brenda 908-672-2447 For Superior Marketing, Maximum Exposure, & the Highest Level of Servic"
warren-monthly,2,908-447-1295,False,send us your news! Email: editor@rennamedia.com ADVERTISING Joe Renna: 908-447-1295 joerenna@rennamedia.com Find us on online: rennamedia.com facebook.com/ War
warren-monthly,6,973-566-9999,False,Residential and Commercial Call for a FREE consultation and estimate: 973-566-9999 In business for 35 years using state-of-the-art equipment and professionall
warren-monthly,6,908-725-5430,False,"or more info, visit literacysomerset.org, email info@literacysomerset.org ,or (908)725-5430."
warren-monthly,7,732-331-9572,False,ly - We support animal rescues QUALITY HOME IMPROVEMENTS AT AFFORDABLE PRICES 732-331-9572 www.MyHandymanAndPainter.comAll Kinds of Home Repairs - No Job Too Small
warren-monthly,10,908-753-9440,False,00 Warrenville Road. All the programs are FREE for the registered members. Call (908) 753-9440 for more information. Computer Lab – Available daily. Participants are invite
warren-monthly,11,973-635-0036,False,e registration. Visit SCLSNJ.org to register today. 301 Main Street • Chatham 973-635-0036 • www.drmurphy.comCelebrating Our 42nd Year! “YOUR BETTER HEALTH IS OUR ON
warren-monthly,12,732-752-6677,False,"Warren Monthly  Page 12  January 2026 732.752.6677 223-B Route 22 E, Green Brook, NJ accessselfstorage.com *Offer expires Ja"
warren-monthly,12,732-369-6824,False,ps & see our great reviews Call ahead for take out or delivery by DOORDASH 732-369-6824Our brand is about quality & fresh flavorsSPREADING HOLIDAY CHEER TO LOCAL S
warren-monthly,14,908-447-1295,True,Home & Business in 30 Towns! Advertise in any number of townsJoe Renna 908-447-1295 joerenna@rennamedia.comRENNA MEDIA NEWSPAPERS RATE SHEET Call today for FRE
warren-monthly,15,908-964-4004,False,"d since 1984 www.vdsnj.com facebook.com/vdsnj email: vdsnjira@gmail.com 908-964-4004 406 Chestnut St.  Union, NJ 07083HOME MOVIES TRANSFERRED to digital file"
watchung-post,1,908-418-5586,False,"STD U.S. POSTAGE PAID LANCANSTER, PA PERMIT NO. 1325CALL FOR DETAILS 908-418-5586 GROW YOUR BUSINESS Place your ad in this space and be in every mailbox"
watchung-post,1,908-625-8959,False,"information about the Club, and how to become a member contact Mary Oborne at 908-625-8959."
watchung-post,2,908-447-1295,False,"), send us your news! Email: editor@rennamedia.com ADVERTISING Joe Renna: 908-447-1295 joerenna@rennamedia.com Find us on online: rennamedia.com facebook.com/ Wat"
watchung-post,6,973-467-4688,False,"Certified Teachers 2 LOCATIONS 276 Morris Avenue Springfield, NJ 07081 973-467-4688 Riverwalk Plaza 34 Ridgedale Avenue East Hanover, NJ 07936 973-428-040"
watchung-post,6,973-428-0405,False,"73-467-4688 Riverwalk Plaza 34 Ridgedale Avenue East Hanover, NJ 07936 973-428-0405 Private Lessons on All Instruments & Voice  All Ages & Levels of Ability"
watchung-post,6,732-369-6824,False,ps & see our great reviews Call ahead for take out or delivery by DOORDASH 732-369-6824Our brand is about quality & fresh flavorsCALLED TO SERVE: REV. RYAN IRMER
watchung-post,6,908-755-5020,False,"rg. For more information - or simply a listening ear - please contact us at (908) 755-5020. The church office is open Monday through Friday, 9:00 a.m. to 12:30 p.m.Co"
watchung-post,6,732-391-3466,False,"l.com Email: info@completesol.com Call for a Free, No Obligation Consultation 732-391-3466GOT COMPUTER PROBLEMS? SPECIALIZING IN NETWORKS FOR SMALL BUSINESSES"
watchung-post,8,908-845-8400,False,"tion. Visit SCLSNJ.org to register today. For additional assistance, call (908) 845-8400. visit SCLSNJ.org or connect with SCLSNJ on Facebook, Instagram, X or YouTu"
watchung-post,8,908-725-5430,False,"info, visit literacysomerset.org, email info@literacysomerset.org, or call (908) 725-5430.(above, l-r) Lydia Masterson, right, and student Catherine. I BUY OLD MOTORCY"
watchung-post,8,732-556-7636,False,herine. I BUY OLD MOTORCYCLES All Types - Running or Not Call or Text Glenn 732-556-7636 Same Day Pick-up We Pay Cash HIGH END TILE & FINISH CARPENTRYHIGH END T
watchung-post,8,896-465-6973,False,y Cash HIGH END TILE & FINISH CARPENTRYHIGH END TILE & FINISH CARPENTRY 973-896-4656973-896-4656Molding/Trim Sheet Rock Doors Tile Work  Painting  Inte
watchung-post,9,908-753-9440,False,00 Warrenville Road. All the programs are FREE for the registered members. Call (908) 753-9440 for more information. Computer Lab – Available daily. Participants are invite
watchung-post,10,908-447-1295,False,Home & Business in 30 Towns! Advertise in any number of townsJoe Renna 908-447-1295 joerenna@rennamedia.comRENNA MEDIA NEWSPAPERS RATE SHEET Call today for FRE
watchung-post,11,732-752-6677,False,"oin Round Top - and help carry this legacy forward into the next generation. 732.752.6677 223-B Route 22 E, Green Brook, NJ accessselfstorage.com *Offer expires Ja"
westfield-monthly,1,908-447-1295,False,ly. POST A FREE BUSINESS PROFILE VISIT NJLOCALINFO.COM Call Joe Renna 908-447-1295 SANTA’S VISIT KICKS OFF RESCUE SQUAD FUND DRIVE The Westfield V olunteer Rescue
westfield-monthly,2,908-447-1295,False,", send us your news! Email: editor@rennamedia.com ADVERTISING Joe Renna: 908-447-1295 joerenna@rennamedia.com Find us on online: rennamedia.com facebook.com/ Wes"
westfield-monthly,4,908-276-9425,False,"pm - 1:30 pm PLEASE CONTACT THE SCHOOL FOR MORE INFORMATION PLEASE CALL (908) 276-9425 100 Alden Street, Cranford, NJ www.smscranford.com E-Mail: saint.michael@"
westfield-monthly,4,896-465-6973,False,RONG HIGH END TILE & FINISH CARPENTRYHIGH END TILE & FINISH CARPENTRY 973-896-4656973-896-4656Molding/Trim Sheet Rock Doors Tile Work  Painting  Inte
westfield-monthly,4,908-377-1399,False,"d to schedule your audition, email us at info@hickorytreechorus.org or call 908-377-1399."
westfield-monthly,6,201-410-8442,False,"ume, Silver, and Gold)  Sterling Silver, European Silver, Antique Silverplate201-410-8442 info@njantiques.com www.njantiques.com 3 East Pleasant Ave. Maywood, NJ"
westfield-monthly,6,732-556-7636,False,world. I BUY OLD MOTORCYCLES All Types - Running or Not Call or Text Glenn 732-556-7636 Same Day Pick-up We Pay Cash
westfield-monthly,8,609-781-6559,False,Appropriate Boxes & Paper Work. Speak to the company’s owner: Marshall Smoller: 609-781-6559WATCHES - Rolex - Cartier - Patek Philippe - Pocket WatchesBUYING ALL ST
westfield-monthly,9,609-781-6559,False,Appropriate Boxes & Paper Work. Speak to the company’s owner: Marshall Smoller: 609-781-6559WATCHES - Rolex - Cartier - Patek Philippe - Pocket WatchesBUYING ALL ST
westfield-monthly,10,908-370-1903,False,nwood and most recently Plainfield/North Plainfield. CALL 908-370-1903
westfield-monthly,11,732-331-9572,False,ly - We support animal rescues QUALITY HOME IMPROVEMENTS AT AFFORDABLE PRICES 732-331-9572 www.MyHandymanAndPainter.comAll Kinds of Home Repairs - No Job Too Small
westfield-monthly,12,973-467-4688,False,"Certified Teachers 2 LOCATIONS 276 Morris Avenue Springfield, NJ 07081 973-467-4688 Riverwalk Plaza 34 Ridgedale Avenue East Hanover, NJ 07936 973-428-040"
westfield-monthly,12,973-428-0405,False,"73-467-4688 Riverwalk Plaza 34 Ridgedale Avenue East Hanover, NJ 07936 973-428-0405 Private Lessons on All Instruments & Voice  All Ages & Levels of Ability"
westfield-monthly,13,908-228-5791,False,"Included: Music, Sign Language, Spanish 751 Central Avenue  Westfield, NJ  908-228-5791  LightbridgeAcademy.com FULL-DAY KINDERGARTEN  Wrap Platters  Salads  Win"
westfield-monthly,13,908-272-0370,False,Wrap Platters  Salads  Wings  Chicken Fingers Plan Ahead - Call Today 908-272-0370 See our full menu online at: mrjsdeliincranford.com 15 Walnut Ave. Cranfo
westfield-monthly,13,908-232-1776,False,"useum is located at 614 Mountain Avenue in Westfield, NJ. Call the museum at 908-232-1776 or email millercorymuseum@gmail.com for more information. Since 1968, the 5"
westfield-monthly,13,908-889-2100,False,"gister go onto IHMParish.net/Alpha. If you have any questions, please call 908-889-2100. (above) Miller Cory House Museum: Courtesy Photo"
westfield-monthly,14,908-447-1295,True,Home & Business in 30 Towns! Advertise in any number of townsJoe Renna 908-447-1295 joerenna@rennamedia.comRENNA MEDIA NEWSPAPERS RATE SHEET Call today for FRE
westfield-monthly,15,908-202-1702,False,Westﬁeld MONTHLY • Page 15 • January 2026 Cell 908-202-1702  O: 908-233-5555 ElizabethBHomes.com Efax 908-935-0960  elizabeth.bataill
westfield-monthly,15,908-233-5555,False,Westﬁeld MONTHLY • Page 15 • January 2026 Cell 908-202-1702  O: 908-233-5555 ElizabethBHomes.com Efax 908-935-0960  elizabeth.bataille@gmail.com 209
westfield-monthly,15,908-935-0960,False,"2026 Cell 908-202-1702  O: 908-233-5555 ElizabethBHomes.com Efax 908-935-0960  elizabeth.bataille@gmail.com 209 Central Ave,Westfield, NJ 07090 Elizabet"
westfield-monthly,15,908-276-5367,False,"is a referral from a satisfied client. Top 1% Sales Associate Nationwide (908) 276-5367 (201) 666-0003 358 North Avenue East Cranford, NJ www.reynolds-plumbing"
westfield-monthly,15,201-666-0003,False,"from a satisfied client. Top 1% Sales Associate Nationwide (908) 276-5367 (201) 666-0003 358 North Avenue East Cranford, NJ www.reynolds-plumbing.net Residential"
westfield-monthly,15,908-251-9441,False,"CE MANDATE Scan for 6th Episode of Mind Your Own Local Business on YouTube. 908-251-9441 Mrhandyman.comOn Time. Done right. Guaranteed. 10% OFF LABOR On labor only,"
westfield-monthly,16,908-789-1551,False,"blems? Call us to get you approved! Like us on Facebook!!!507-13 South Avenue 908-789-1551 150 South Avenue 908-789-0555 Fax 908-789-1792 LOOKING FOR A CAR, TRUCK OR"
westfield-monthly,16,908-789-0555,False,"ed! Like us on Facebook!!!507-13 South Avenue 908-789-1551 150 South Avenue 908-789-0555 Fax 908-789-1792 LOOKING FOR A CAR, TRUCK OR SUV? Visit our lots or shop at"
westfield-monthly,16,908-789-1792,False,"cebook!!!507-13 South Avenue 908-789-1551 150 South Avenue 908-789-0555 Fax 908-789-1792 LOOKING FOR A CAR, TRUCK OR SUV? Visit our lots or shop at home. Search over"
